policy,t,x,y,psi,delta_rwa,delta_swa,delta_drv_rwa,delta_auto_rwa,delta_cmd,lam,action,h,ttc,reward,reward_barrier,reward_takeover,collision,road_departure,success
full_takeover,1.3000000000000005,25.937481681148554,1.3313354474318668,-0.002320906936411779,-0.03365779072708821,-0.19676394577993603,-0.010384910852897906,-0.004897542741859476,-0.004897542741859476,0.0,-1.0,11.972957249568159,0.7031259159425722,-1.2553976126543123,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.3500000000000005,26.937501956641082,1.3389109990979324,-0.014092025306551306,-0.009502714875112388,-0.2391321221664983,-0.013117596385329068,0.02431439131765376,0.02431439131765376,0.0,-1.0,10.284608865695292,0.6531249021679459,-1.2680082408519868,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.4000000000000006,27.937579957498485,1.3373996096919394,-0.018948664749338883,0.016185196103300777,-0.28063707887796946,-0.015942141477766552,0.05214827147307921,0.05214827147307921,0.0,-1.0,8.712779364193374,0.6031210021250757,-1.2679307770064043,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.4500000000000006,28.937669510562458,1.3326505165385434,-0.016259919305256852,0.04114221462189223,-0.31871566186524847,-0.01870913859186463,0.07608204054792025,0.07608204054792025,0.0,-1.0,7.262965372317824,0.5531165244718771,-1.264011587936347,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.5000000000000007,29.937774468173963,1.3309747985755302,-0.00605578728736899,0.06311753441575679,-0.3506521742441026,-0.021247710791016564,0.09388298212716717,0.09388298212716717,0.0,-1.0,5.9409975886509425,0.5031112765913018,-1.2653636344783088,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.5500000000000007,30.93783892457182,1.3385905340478987,0.01096028933807328,0.08007185519985516,-0.3737734937342642,-0.02337681161627351,0.10380790429759287,0.10380790429759287,0.0,-1.0,4.752681228097501,0.45310805377140895,-1.2807820642550918,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.6000000000000008,31.93765270054327,1.3610608481487538,0.03345818268876222,0.09036126107262676,-0.3856418168061836,-0.024918232915617615,0.10476642929450701,0.10476642929450701,0.0,-1.0,3.703589083293897,0.40311736497283646,-1.318661311333845,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.6500000000000008,32.936816538886795,1.402773419571483,0.059584004848136043,0.09289305953286364,-0.3842213203698541,-0.025709454453745572,0.09643757737719527,0.09643757737719527,0.0,-1.0,2.798925441521236,0.35315917305566025,-1.3871934195904545,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.7000000000000008,33.93479202964458,1.466511414806987,0.08711182685946478,0.08724202932300854,-0.36800187931993056,-0.02561475469132361,0.07933058702921139,0.07933058702921139,0.0,-1.0,2.043343265517577,0.3032603985177708,-1.4944737560124794,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.7500000000000009,34.931030831010126,1.55316229284379,0.11363323095318292,0.07371600195817804,-0.28256979946417016,-0.024533458621328705,0.054779563647415354,0.054779563647415354,0.0,-1.0,1.4406134452231716,0.2534484584494937,-1.6481398919904495,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.800000000000001,35.92514662001067,1.661599536044878,0.13677048323313568,0.05336030310385845,-0.15546785758516984,-0.018837986630944676,0.024862324707811016,0.024862324707811016,0.0,-1.0,0.9931101035609662,0.20374266899946641,-1.8541277853666187,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.850000000000001,36.91707301692393,1.7887533460278122,0.1543960629438891,0.027894086294872764,-0.0001493784138479337,-0.010364523839011323,-0.007758617237707183,-0.007758617237707183,0.0,-1.0,0.7011687848101005,0.15414634915380354,-2.1160360005412606,-0.0,-0.25,0.0,0.0,0.0
full_takeover,1.900000000000001,37.907149895877296,1.9298641459137307,0.16483897637748587,-0.00042031488459187694,0.1771630685942082,-9.95856092319558e-06,-0.040060476535842375,-0.040060476535842375,0.0,-1.0,0.562462635175101,0.10464250520613519,-2.4795403481338925,-0.0472913168074434,-0.25,0.0,0.0,0.0
full_takeover,1.950000000000001,38.89610051385644,2.07889390905064,0.1670578749126687,-0.028962730065553166,0.3736104008095029,0.01181087123961388,-0.06892211131889897,-0.06892211131889897,0.0,-1.0,0.571594615908819,0.055194974307178055,-2.8358594490993294,-0.04121985665900927,-0.25,0.0,0.0,0.0
full_takeover,2.000000000000001,39.884896454751264,2.229059512116293,0.1607635526993647,-0.05497251140313966,0.5875220880442921,0.024907360053966862,-0.09138620527576076,-0.09138620527576076,0.0,-1.0,0.7201035909258289,0.005755177262436817,-3.188256409670252,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.0500000000000007,40.87454485542809,2.3734493932018843,0.14647912511674338,-0.07576828504847546,0.8172499540068883,0.039168139202952805,-0.1048823681519456,-0.1048823681519456,0.0,-1.0,0.9970274071898007,-0.043727242771404565,-3.592396111252721,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.1000000000000005,41.865860054938054,2.5056858983050283,0.12553438021738708,-0.18762003566406996,1.0606985859104658,0.05448333026712589,-0.3442124865259022,-0.3442124865259022,0.0,-1.0,1.390067747780443,-0.09329300274690269,-4.089992837265361,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.1500000000000004,42.862378913574375,2.596120407514585,0.08026380691956612,-0.25527835413737415,1.3154292930652565,0.07071323906069772,-0.35,-0.35,0.0,-1.0,1.8442007877315856,-0.14311894567871875,-4.401045576213435,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.2,43.862411910291,2.6358636498232166,0.012063815809705461,-0.29474570658013494,1.5792547775071897,0.08769528620435044,-0.35,-0.35,0.0,-1.0,2.3364642592452403,-0.19312059551455008,-4.548661285267517,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.25,44.862736271143525,2.6150098492926523,-0.07174686827358455,-0.31776832883841205,1.8511898033672882,0.10528365183381265,-0.35,-0.35,0.0,-1.0,2.844073396923646,-0.24313681355717626,-4.5016014126215556,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.3,45.858628936262775,2.5219716977070474,-0.16451527458796728,-0.331198191822407,2.1325665041943602,0.12341265355781922,-0.35,-0.35,0.0,-1.0,3.3460309323443482,-0.29293144681313876,-4.233813595968488,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.3499999999999996,46.84324057413384,2.3468358409441024,-0.2619047443048398,-0.3364929446656681,2.428136525748491,0.142171100279624,-0.34390559864623366,-0.34390559864623366,0.0,-1.0,3.8326286013137967,-0.3421620287066919,-3.7388538278014067,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.3999999999999995,47.8080635791304,2.083902723128375,-0.3610392176643253,-0.2767007993421372,2.7470853401173905,0.16187576838323273,-0.1929917958891939,-0.1929917958891939,0.0,-1.0,4.313013305892859,-0.3904031789565199,-2.9622437051297306,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.4499999999999993,48.74916634132784,1.7454142482139772,-0.44818769268480685,-0.17416982246614654,3.1040472342439895,0.1831390226744927,-0.03062645483975962,-0.03062645483975962,0.0,-1.0,4.838386658457207,-0.43745831706639215,-2.1243694234517805,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.499999999999999,49.66783898154042,1.348349896582119,-0.5094494152956188,-0.04916982246614654,2.7203465535671785,0.20693648228293263,0.1267438669138673,0.1267438669138673,0.0,-1.0,5.470776571231759,-0.483391949077021,-1.363352881533788,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.549999999999999,50.57024624953812,0.9132708786078582,-0.5355578230132677,0.07583017753385346,2.1203465535671784,0.18135643690447856,0.2723940347210154,0.2723940347210154,0.0,-1.0,6.271734966602265,-0.5285123124769061,-0.7851197723826643,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.5999999999999988,51.466001469762105,0.4632309406455151,-0.5239210799309714,0.19006760356141453,1.5203465535671783,0.14135643690447855,0.35,0.35,0.0,-1.0,7.291074496457547,-0.5733000734881053,-0.45186014427697213,-0.0,-0.25,0.0,0.0,0.0
full_takeover,2.6499999999999986,52.36697214726655,0.023712799472943802,-0.4766747775473648,0.2567061020774918,0.9203465535671782,0.10135643690447856,0.35,0.35,0.0,-1.0,8.55906957209131,-0.6183486073633275,59.66313948560291,-0.0,-0.25,0.0,0.0,1.0
